DataSpaceName,Status,ActivationId,ActivationName,entityName,Fieldname
,,85R4X000000L3OJUA0,PF_IS_INV_SUITABILITYVENCIDO_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L3reUAC,PF_IS_INV_CADASTROCORRETORA_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L3rjUAC,PF_IS_INV_CADASTROCORRETORA_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L3roUAC,PF_IS_INV_CADASTROCORRETORA_IP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L3sSUAS,PF_CA0020079_IA_PS_2,ssot__Individual__dlm,GC_Universal__c
,,,,,ssot__Id__c
,,85R4X000000L3sXUAS,PF_CA0020079_IA_PS,ssot__Individual__dlm,GC_Universal__c
,,,,,ssot__Id__c
,,85R4X000000L3woUAC,PF_IS_REN_ATRASOMAIOR15DIAS_CPIAIUIP,Aceite_Cliente_Comunicacao__dlm,num_tel_tnnt_rene__c
,,,,Contatos_Pessoa__dlm,nom_enem__c
,,,,Melhor_Conversa_Horizontal__dlm,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,Origem_Reneg_Atraso_Mais_Longo__cio,num_dia_atrs__c
,,,,ssot__Individual__dlm,C_digo_Grupo_Controle_Universal__c
,,,,,IdPessoa__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000L3zxUAC,CONTA_MIDIA_RATINGRENDA_LIS_NOVA,Modelo_Midias_Mensal__dlm,id_mboe__c
,,,,Relacionamento_Ita_CPF_Anal_tico__dlm,cod_sexo__c
,,,,ssot__Individual__dlm,dias_data_cascimento__c
,,,,,mes_de_nascimento__c
,,,,,Primeiro_Nome__c
,,,,,Sigla_Estado_Cliente__c
,,,,,ssot__Id__c
,,,,,Ultimo_Nome__c
,,85R4X000000L06GUAS,Iti_OptOut_SMS,ssot__Individual__dlm,ssot__Id__c
,,,,TBHF9ME_ITI_CLIE_DOMN_CADA__dlm,id__c
,,,,,ind_optout_sms__c
,,85R4X000000L06LUAS,Iti_OptOut_Push,ssot__Individual__dlm,ssot__Id__c
,,,,TBHF9ME_ITI_CLIE_DOMN_CADA__dlm,id__c
,,,,,ind_optout_push__c
,,85R4X000000L14QUAS,NCC_CA0017285,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Dias_da_ltima_compra__c
,,,,,Nmero_CHPRAS__c
,,,,,vlr_limi_dspz_ccor__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,85R4X000000L19QUAS,SEGMENTO_FUNCIONARIOS_PRONTIDAO_20230525,ssot__Individual__dlm,ssot__Id__c
,,,,TBHF9ME_ITI_CLIE_DOMN_CADA__dlm,des_prmo_nom_clie__c
,,,,,ind_optout_push__c
,,85R4X000000L21cUAC,ATIVACAO_CHAVE_PIX_20230612,ssot__Individual__dlm,ssot__Id__c
,,,,TBHF9ME_ITI_CLIE_DOMN_CADA__dlm,des_prmo_nom_clie__c
,,,,,ind_optout_push__c
,,,,TBHF9ME_ITI_CLIE_DOMN_CONT__dlm,ind_pssu_chav_pix_frte__c
,,,,,qtd_chav_pix_crid__c
,,85R4X000000L29vUAC,PF_CA0017791_IA_PS_1ANO,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000L33AUAS,PF_IS_INV_SUITABILITYATIVO_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L33KUAS,PF_IS_INV_SUITABILITYATIVO_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L33LUAS,PF_IS_INV_SUITABILITYATIVO_IP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L40bUAC,PF_IS_INV_POSSEPREV_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L40gUAC,PF_IS_INV_POSSEPREV_IP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L40WUAS,PF_IS_INV_POSSEPREV_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000L268UAC,Ativacao_CriouMetas_Consulta,ssot__Individual__dlm,ssot__Id__c
,,,,TBHF9ME_ITI_CLIE_DOMN_CONT__dlm,ind_pssu_meta_ativ__c
,,,,,ind_pssu_meta_cdtd__c
,,85R4X000000oLkjUAE,PF_IS_ONB_SEMCHAVEPIX_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLkoUAE,PF_IS_ONB_SEMCHAVEPIX_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLlmUAE,PF_CA0027973_JOI_ENGAJAMENTO_EXTRA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,cod_badr_prod_crto__c
,,,,,Dias_Prim_Comp__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,Modelo_Midias_Mensal__dlm,sist_oper_dpst__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLlNUAU,NCC_CA0027973_JOI_ENGAJAMENTO_EXTRA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,cod_badr_prod_crto__c
,,,,,Dias_Prim_Comp__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,Modelo_Midias_Mensal__dlm,sist_oper_dpst__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLlrUAE,PF_CA0027976_JOI_ENGAJAMENTO_VIVO,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,cod_badr_prod_crto__c
,,,,,Dias_Prim_Comp__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,Modelo_Midias_Mensal__dlm,sist_oper_dpst__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLlwUAE,PF_CA0027965_JOI_ENGAJAMENTO_PDA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,cod_badr_prod_crto__c
,,,,,cod_prod_ccre__c
,,,,,cod_vrne_ccre_atul__c
,,,,,Dias_Prim_Comp__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,Modelo_Midias_Mensal__dlm,sist_oper_dpst__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLlXUAU,NCC_CA0027965_JOI_ENGAJAMENTO_PDA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,cod_badr_prod_crto__c
,,,,,cod_vrne_ccre_atul__c
,,,,,Dias_Prim_Comp__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,Modelo_Midias_Mensal__dlm,sist_oper_dpst__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLmGUAU,NCC_CA0028020_JOI_INATIVIDADE_PDA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,cod_vrne_ccre_atul__c
,,,,,Dias_da_ltima_compra__c
,,,,,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLmHUAU,PF_CA0028020_JOI_INATIVIDADE_PDA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,cod_vrne_ccre_atul__c
,,,,,Dias_da_ltima_compra__c
,,,,,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLmIUAU,PF_CA0028104_JOI_INATIVIDADE_EXTRA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Dias_da_ltima_compra__c
,,,,,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLmLUAU,NCC_CA0028104_JOI_INATIVIDADE_EXTRA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Dias_da_ltima_compra__c
,,,,,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLmQUAU,NCC_CA0028115_JOI_INATIVIDADE_VIVO,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Dias_da_ltima_compra__c
,,,,,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLmzUAE,PF_CA0028115_JOI_INATIVIDADE_VIVO,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,informa_o_Cadastral_CHPRAS__dlm,Dias_da_ltima_compra__c
,,,,,Nmero_CHPRAS__c
,,,,,Nome_Produto_Parceiro__c
,,,,,vlr_limi_dspz_ccor__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLn9UAE,PF_CA0032036_IAIU_EM,ssot__Individual__dlm,Codigo_Segmento_Conta_Prioritaria__c
,,,,,ssot__Id__c
,,85R4X000000oLnEUAU,PF_IS_ONB_SEMOPF_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLnJUAU,PF_IS_ONB_SEMOPF_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLnxUAE,PF_IS_ONB_DESBLOQUEIODIGITAL_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLobUAE,PF_IS_SHO_COMPRAITAUSHOP_IAIUIP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLoHUAU,PF_IS_ONB_DESBLOQUEIODEBITO_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLolUAE,PF_CA-0030870_IA_EM_SM_PS,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLoMUAU,PF_IS_ONB_DESBLOQUEIODEBITO_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLoqUAE,PF_CA-0030870_IU_EM_SM_PS,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLovUAE,PF_CA-0030870_IP_EM_SM_PS,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLp0UAE,PF_CA0032240_0IA_PSH_DROGARAIA_JA001,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLp5UAE,PF_CA0032240_0IU_PSH_DROGARAIA_JA001,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLp6UAE,PF_CA0032240_NCC_PSH_DROGARAIA_JA001,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLpAUAU,PF_CA0032240_0IP_PSH_DROGARAIA_JA001,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLpKUAU,PF_CA0032244_0IA_PSH_UNIDAS_JA001,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLpLUAU,PF_CA0032244_0IP_PSH_UNIDAS_JA001,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLpoUAE,PF_CA0032049_IAIU,ssot__Individual__dlm,Codigo_Segmento_Conta_Prioritaria__c
,,,,,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLpPUAU,PF_CA0032244_0IU_PSH_UNIDAS_JA001,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLpUUAU,PF_CA0032244_NCC_PSH_UNIDAS_JA001,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLpZUAU,CA21568_PRONAMPE,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLqmUAE,PF_IS_ONB_SEMCARTEIRASDIGITAIS_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLqrUAE,PF_IS_ONB_SEMCARTEIRASDIGITAIS_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLqSUAU,PF_IS_ELEGIBILIDADEMINIMA_PC,Aceite_Cliente_Comunicacao__dlm,num_tel_tnnt_pfis__c
,,,,Contatos_Pessoa__dlm,nom_enem__c
,,,,,num_tel_clie_frmd_finl_sem_finn__c
,,,,Melhor_Conversa_Horizontal__dlm,nom_prod_melh_cvsa_1__c
,,,,,nom_prod_melh_cvsa_2__c
,,,,,nom_prod_melh_cvsa_3__c
,,,,,nom_prod_melh_cvsa_4__c
,,,,Pr_Aprovado_Empr_stimo_Pessoal__dlm,VLR_PAPR_DISI_TXT__c
,,,,ssot__Individual__dlm,Codigo_Grupo_Credito__c
,,,,,GC_Universal__c
,,,,,IdPessoa__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLqwUAE,PF_IS_ONB_DESBLOQUEIOVIRTUAL_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLr1UAE,PF_IS_ONB_DESBLOQUEIOVIRTUAL_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLrfUAE,PF_CA0032429_MIDIA_IA,Modelo_Midias_Mensal__dlm,id_mboe__c
,,,,Relacionamento_Ita_CPF_Anal_tico__dlm,cod_sexo__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,Sigla_Estado_Cliente__c
,,,,,ssot__Id__c
,,,,,Ultimo_Nome__c
,,85R4X000000oLrkUAE,PF_IS_ONB_SEMCARDONFILE_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLrpUAE,PF_IS_ONB_SEMCARDONFILE_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLruUAE,PJ_CA_31877BKL,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLrzUAE,PJ_CA_31877MBL,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLs4UAE,PF_CA0032429_MIDIA_IU,Modelo_Midias_Mensal__dlm,id_mboe__c
,,,,Relacionamento_Ita_CPF_Anal_tico__dlm,cod_sexo__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,Sigla_Estado_Cliente__c
,,,,,ssot__Id__c
,,,,,Ultimo_Nome__c
,,85R4X000000oLsJUAU,PF_CA0032429_MIDIA_IP,Modelo_Midias_Mensal__dlm,id_mboe__c
,,,,Relacionamento_Ita_CPF_Anal_tico__dlm,cod_sexo__c
,,,,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,Sigla_Estado_Cliente__c
,,,,,ssot__Id__c
,,,,,Ultimo_Nome__c
,,85R4X000000oLtvUAE,PF_CA0031700_IA_EM_PS,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLuFUAU,PF_CA0031700_IU_EM_PS,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLuKUAU,PF_CA0031700_IP_EM_PS,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLuPUAU,PF - Awareness_Varejo_CDV_OPF,ssot__Individual__dlm,Codigo_Segmento_Conta_Prioritaria__c
,,,,,ssot__Id__c
,,85R4X000000oLuUUAU,PF_IS_ONB_SEMDEBITOAUTOMATICO_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLuVUAU,PF_IS_ONB_SEMDEBITOAUTOMATICO_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLvcUAE,PF_CA0031610_GATILHOREGUAUBO_EMLPSHSMS_IA,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,Info_de_Utiliza_o_Meios_de_Pagament__dlm,idt_utiz_crto_virt__c
,,,,informa_o_Cadastral_CHPRAS__dlm,dat_ulti_copr__c
,,,,,Nmero_CHPRAS__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLvhUAE,PF_CA0031610_GATILHOREGUAUBO_EMLPSHSMS_HIPERCARD,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,Info_de_Utiliza_o_Meios_de_Pagament__dlm,idt_utiz_crto_virt__c
,,,,informa_o_Cadastral_CHPRAS__dlm,dat_ulti_copr__c
,,,,,Nmero_CHPRAS__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLvmUAE,PF_CA0031610_GATILHOREGUAUBO_EMLPSHSMS_ITAUCARD,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,Info_de_Utiliza_o_Meios_de_Pagament__dlm,idt_utiz_crto_virt__c
,,,,informa_o_Cadastral_CHPRAS__dlm,dat_ulti_copr__c
,,,,,Nmero_CHPRAS__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLvrUAE,PF_CA0031610_GATILHOREGUAUBO_EMLPSHSMS_CREDICARD,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,Info_de_Utiliza_o_Meios_de_Pagament__dlm,idt_utiz_crto_virt__c
,,,,informa_o_Cadastral_CHPRAS__dlm,dat_ulti_copr__c
,,,,,Nmero_CHPRAS__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLvSUAU,PF_CA0031610_GATILHOREGUAUBO_EMLPSHSMS_IP,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,Info_de_Utiliza_o_Meios_de_Pagament__dlm,idt_utiz_crto_virt__c
,,,,informa_o_Cadastral_CHPRAS__dlm,dat_ulti_copr__c
,,,,,Nmero_CHPRAS__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLvTUAU,PF_CA0031610_GATILHOREGUAUBO_EMLPSHSMS_MAGALU,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,Info_de_Utiliza_o_Meios_de_Pagament__dlm,idt_utiz_crto_virt__c
,,,,informa_o_Cadastral_CHPRAS__dlm,dat_ulti_copr__c
,,,,,Nmero_CHPRAS__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLvXUAU,PF_CA0031610_GATILHOREGUAUBO_EMLPSHSMS_IU,Cadastro_Cartao_de_Credito__dlm,Chave_Produto__c
,,,,,id__c
,,,,,num_crto__c
,,,,Info_de_Utiliza_o_Meios_de_Pagament__dlm,idt_utiz_crto_virt__c
,,,,informa_o_Cadastral_CHPRAS__dlm,dat_ulti_copr__c
,,,,,Nmero_CHPRAS__c
,,,,ssot__Individual__dlm,GC_Universal__c
,,,,,Primeiro_Nome__c
,,85R4X000000oLw1UAE,PF_CA0031960_EMPSSMS_IA,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLw6UAE,PF_CA0031960_EMPSSMS_IP,ssot__Individual__dlm,Primeiro_Nome__c
,,,,,ssot__Id__c
,,85R4X000000oLwaUAE,PF_IS_ONB_SEMCONSIGNADO_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLwBUAU,PF_CA0031960_EMPSSMS_IU,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLwfUAE,PF_IS_ONB_SEMCONSIGNADO_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLwGUAU,PF_IS_ONB_SEMCARTAOPROTEGIDO_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLwpUAE,PF_IS_ONB_PORTABILIDADESALARIO_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLwQUAU,PF_IS_ONB_SEMCOMBINAQUI_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLwuUAE,PF_IS_ONB_PORTABILIDADESALARIO_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLwVUAU,PF_IS_ONB_SEMCOMBINAQUI_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLwzUAE,PF_IS_ONB_OFERTAITAUSHOP_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLx4UAE,PF_IS_ONB_OFERTAITAUSHOP_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLxdUAE,PF_IS_CSG_TOMADORESITAUEP_IP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLxEUAU,CART_MASSIVA_SUPREENDIDO_AZUL,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLxJUAU,CART_MASSIVA_SUPREENDIDO_PONTO,ssot__Individual__dlm,ssot__Id__c
,,85R4X000000oLxOUAU,PJ_CA_32246,Conta_Corrente_Ita_Empresa_Conta_Ce__dlm,vlr_mnsl_paco__c
,,,,Posse_Chave_Pix_Calculada__dlm,pose_chav_pix_cacd__c
,,,,Relacionamento_Ita_CNPJ_Anal_tico__dlm,qtd_dia_aces_bnkl_30d__c
,,,,,qtd_dia_aces_mboe_30d__c
,,,,TBFS4ME_CADA_CONT_CORE_CLIE__dlm,id__c
,,,,tbhf9me_sper_cada_pess_juri__dlm,num_agen__c
,,,,,num_cont__c
,,85R4X000000oLxsUAE,PF_IS_CSG_TOMADORESITAUOP_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLxTUAU,PF_IS_CSG_TOMADORESITAUEP_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLxxUAE,PF_IS_CSG_TOMADORESITAUOP_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLxYUAU,PF_IS_CSG_TOMADORESITAUEP_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLy2UAE,PF_IS_CSG_TOMADORESITAUOP_IAIUIP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLybUAE,PF_IS_CSG_TOMADORESMERCADOEP_IP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLyCUAU,PF_IS_CSG_TOMADORESITAUINSS_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLyHUAU,PF_IS_CSG_TOMADORESITAUINSS_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLyMUAU,PF_IS_CSG_TOMADORESITAUINSS_IAIUIP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLyRUAU,PF_IS_CSG_TOMADORESMERCADOEP_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLyWUAU,PF_IS_CSG_TOMADORESMERCADOEP_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLzAUAU,PF_IS_CSG_TOMADORESMERCADOOP_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLzFUAU,PF_IS_CSG_TOMADORESMERCADOOP_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLzKUAU,PF_IS_CSG_TOMADORESMERCADOOP_IAIUIP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLzPUAU,PF_IS_CSG_TOMADORESMERCADOINSS_IA,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLzQUAU,PF_IS_CSG_TOMADORESMERCADOINSS_IAIUIP,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLzUUAU,PF_IS_CSG_TOMADORESMERCADOINSS_IU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oLzyUAE,NCC_IS_PAR_PARCFATCREDICARD,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oM0DUAU,NCC_IS_PAR_PARCFATHIPERCARD,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oM0rUAE,NCC_IS_PAR_PARCFATITAU,ssot__Individual__dlm,IdPessoa__c
,,,,,ssot__Id__c
,,85R4X000000oM2iUAE,PJ_CA_32390,Relacionamento_Ita_CNPJ_Anal_tico__dlm,qtd_dia_aces_bnkl_30d__c
,,,,,qtd_dia_aces_mboe_30d__c
,,,,ssot__Individual__dlm,ssot__Id__c
,,,,Token_Computador_Mobile_Pessoa_Jur_d__dlm,idt_stat_tokn_cmtr__c
,,,,,idt_stat_tokn_mboe__c
,,85R4X000000oM2sUAE,REDE_CA_32155,Ponto_de_Venda_Rede__dlm,cod_chav_unic_rgto__c
,,,,Rede_Caca_Pos_Obsoleto__dlm,cod_list_term__c
,,,,,cod_tipo_clie__c
,,,,,num_docm__c
